Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-06-29 11:01:12
Time span: 2017-06-28 18:01:12 to 2017-06-29 18:01:12

Time Point,Pm 2.5,Pm 10
2017-06-29 17:57:26,10,9
2017-06-29 17:52:26,8,7
2017-06-29 17:47:26,11,10
2017-06-29 17:42:26,9,9
2017-06-29 17:37:26,10,10
2017-06-29 17:32:26,11,10
2017-06-29 17:27:26,10,9
2017-06-29 17:22:26,12,12
2017-06-29 17:17:25,10,10
2017-06-29 17:12:26,9,9
2017-06-29 17:07:30,8,7
2017-06-29 17:02:26,7,6
2017-06-29 16:57:26,7,6
2017-06-29 16:52:26,8,7
2017-06-29 16:47:26,12,12
2017-06-29 16:42:28,9,8
2017-06-29 16:37:26,10,9
2017-06-29 16:32:26,11,11
2017-06-29 16:27:26,10,10
2017-06-29 16:22:26,8,7
2017-06-29 16:17:25,11,10
2017-06-29 16:12:26,8,7
2017-06-29 16:07:26,13,15
2017-06-29 16:02:26,12,13
2017-06-29 15:57:26,12,13
2017-06-29 15:52:26,11,10
2017-06-29 15:47:26,12,13
2017-06-29 15:42:27,12,11
2017-06-29 15:37:27,11,11
2017-06-29 15:32:26,14,15
2017-06-29 15:27:27,15,16
2017-06-29 15:22:27,13,16
2017-06-29 15:17:25,10,9
2017-06-29 15:12:27,12,11
2017-06-29 15:07:27,12,12
2017-06-29 15:02:27,10,9
2017-06-29 14:57:27,11,11
2017-06-29 14:52:27,10,10
2017-06-29 14:47:27,8,7
2017-06-29 14:42:27,13,14
2017-06-29 14:37:27,12,12
2017-06-29 14:32:27,17,17
2017-06-29 14:27:27,27,27
2017-06-29 14:22:27,8,7
2017-06-29 14:17:26,6,6
2017-06-29 14:12:27,10,10
2017-06-29 14:07:27,10,9
2017-06-29 14:02:27,10,9
2017-06-29 13:57:27,9,9
2017-06-29 13:52:27,11,10
2017-06-29 13:47:27,7,6
2017-06-29 13:42:27,9,9
2017-06-29 13:37:27,8,7
2017-06-29 13:32:27,9,9
2017-06-29 13:27:27,11,10
2017-06-29 13:22:27,9,9
2017-06-29 13:17:26,12,14
2017-06-29 13:12:27,11,10
2017-06-29 13:07:27,10,10
2017-06-29 13:02:27,29,31
2017-06-29 12:57:27,10,9
2017-06-29 12:52:27,34,35
2017-06-29 12:47:32,9,8
2017-06-29 12:42:27,12,13
2017-06-29 12:37:27,10,10
2017-06-29 12:32:27,9,9
2017-06-29 12:27:27,10,9
2017-06-29 12:22:27,8,8
2017-06-29 12:17:26,7,6
2017-06-29 12:12:27,9,8
2017-06-29 12:07:27,7,6
2017-06-29 12:02:27,8,7
2017-06-29 11:57:27,8,8
2017-06-29 11:52:27,12,12
2017-06-29 11:47:27,12,11
2017-06-29 11:42:28,10,9
2017-06-29 11:37:27,11,10
2017-06-29 11:32:27,7,6
2017-06-29 11:27:27,10,9
2017-06-29 11:22:27,12,12
2017-06-29 11:17:26,10,9
2017-06-29 11:12:28,12,11
2017-06-29 11:07:28,14,14
2017-06-29 11:02:28,11,10
2017-06-29 10:57:28,6,5
2017-06-29 10:52:28,13,14
2017-06-29 10:47:28,10,9
2017-06-29 10:42:28,7,6
2017-06-29 10:37:28,12,13
2017-06-29 10:32:28,9,8
2017-06-29 10:27:28,6,5
2017-06-29 10:22:28,11,10
2017-06-29 10:17:27,9,8
2017-06-29 10:12:28,11,11
2017-06-29 10:07:28,11,11
2017-06-29 10:02:28,11,10
2017-06-29 09:57:28,11,10
2017-06-29 09:52:28,10,10
2017-06-29 09:47:28,7,6
2017-06-29 09:42:28,9,9
2017-06-29 09:37:28,10,10
2017-06-29 09:32:28,9,8
2017-06-29 09:27:28,7,6
2017-06-29 09:22:28,8,7
2017-06-29 09:17:27,7,6
2017-06-29 09:12:28,7,7
2017-06-29 09:07:28,8,8
2017-06-29 09:02:28,8,8
2017-06-29 08:57:28,9,8
2017-06-29 08:52:28,10,9
2017-06-29 08:47:28,11,10
2017-06-29 08:42:28,11,12
2017-06-29 08:37:28,18,20
2017-06-29 08:32:28,12,11
2017-06-29 08:27:30,12,11
2017-06-29 08:22:28,15,17
2017-06-29 08:17:27,12,12
2017-06-29 08:12:28,20,20
2017-06-29 08:07:28,15,15
2017-06-29 08:02:28,13,13
2017-06-29 07:57:30,16,16
2017-06-29 07:52:28,13,13
2017-06-29 07:47:28,19,20
2017-06-29 07:42:29,13,14
2017-06-29 07:37:28,11,11
2017-06-29 07:32:28,11,10
2017-06-29 07:27:28,14,14
2017-06-29 07:22:29,11,10
2017-06-29 07:17:27,16,16
2017-06-29 07:12:29,12,13
2017-06-29 07:07:29,11,10
2017-06-29 07:02:29,19,19
2017-06-29 06:57:29,20,22
2017-06-29 06:52:29,16,17
2017-06-29 06:47:29,15,16
2017-06-29 06:42:29,16,17
2017-06-29 06:37:29,14,14
2017-06-29 06:32:29,14,15
2017-06-29 06:27:29,12,12
2017-06-29 06:22:29,13,13
2017-06-29 06:17:28,15,16
2017-06-29 06:12:29,14,14
2017-06-29 06:07:29,13,13
2017-06-29 06:02:29,12,12
2017-06-29 05:57:29,15,17
2017-06-29 05:52:29,15,16
2017-06-29 05:47:29,25,29
2017-06-29 05:42:29,18,20
2017-06-29 05:37:29,14,14
2017-06-29 05:32:29,12,14
2017-06-29 05:27:29,12,12
2017-06-29 05:22:29,12,12
2017-06-29 05:17:28,19,20
2017-06-29 05:12:31,15,17
2017-06-29 05:07:29,13,15
2017-06-29 05:02:29,28,29
2017-06-29 04:57:29,18,21
2017-06-29 04:52:29,11,10
2017-06-29 04:47:29,11,10
2017-06-29 04:42:29,11,12
2017-06-29 04:37:29,12,13
2017-06-29 04:32:29,8,8
2017-06-29 04:27:49,12,12
2017-06-29 04:22:49,11,10
2017-06-29 04:17:47,11,10
2017-06-29 04:12:48,12,11
2017-06-29 04:07:48,10,9
2017-06-29 04:02:48,11,10
2017-06-29 03:57:47,11,11
2017-06-29 03:52:47,11,10
2017-06-29 03:47:47,13,14
2017-06-29 03:42:47,12,11
2017-06-29 03:37:46,11,11
2017-06-29 03:32:46,11,10
2017-06-29 03:27:46,10,10
2017-06-29 03:22:46,11,11
2017-06-29 03:17:44,12,11
2017-06-29 03:12:45,12,13
2017-06-29 03:07:45,11,11
2017-06-29 03:02:44,11,11
2017-06-29 02:57:44,11,10
2017-06-29 02:52:44,12,13
2017-06-29 02:47:44,14,14
2017-06-29 02:42:44,13,14
2017-06-29 02:37:43,14,15
2017-06-29 02:32:43,10,10
2017-06-29 02:27:43,12,11
2017-06-29 02:22:42,11,10
