Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-04 12:30:27
Time span: 2017-07-03 19:30:25 to 2017-07-04 19:30:25

Time Point,Pm 2.5,Pm 10
2017-07-04 19:29:21,18,18
2017-07-04 19:24:25,15,15
2017-07-04 19:19:25,15,16
2017-07-04 19:14:21,12,11
2017-07-04 19:09:21,17,17
2017-07-04 19:04:21,22,23
2017-07-04 18:59:21,17,18
2017-07-04 18:54:21,20,21
2017-07-04 18:49:21,16,16
2017-07-04 18:44:21,16,17
2017-07-04 18:39:21,12,12
2017-07-04 18:34:21,13,13
2017-07-04 18:29:21,17,18
2017-07-04 18:24:20,17,17
2017-07-04 18:19:21,17,17
2017-07-04 18:14:22,14,14
2017-07-04 18:09:21,15,16
2017-07-04 18:04:21,12,12
2017-07-04 17:59:21,18,19
2017-07-04 17:54:26,12,11
2017-07-04 17:49:22,12,13
2017-07-04 17:44:22,10,10
2017-07-04 17:39:22,7,7
2017-07-04 17:34:22,14,14
2017-07-04 17:29:22,12,11
2017-07-04 17:24:20,12,12
2017-07-04 17:19:22,14,14
2017-07-04 17:14:22,16,16
2017-07-04 17:09:22,18,18
2017-07-04 17:04:22,20,21
2017-07-04 16:59:24,16,16
2017-07-04 16:54:22,15,15
2017-07-04 16:49:22,13,14
2017-07-04 16:44:22,15,17
2017-07-04 16:39:22,13,14
2017-07-04 16:34:22,18,18
2017-07-04 16:29:22,12,11
2017-07-04 16:24:21,15,16
2017-07-04 16:19:22,18,18
2017-07-04 16:14:22,25,27
2017-07-04 16:09:22,15,17
2017-07-04 16:04:22,16,16
2017-07-04 15:59:22,18,20
2017-07-04 15:54:22,15,15
2017-07-04 15:49:22,19,20
2017-07-04 15:44:22,20,20
2017-07-04 15:39:26,17,17
2017-07-04 15:34:22,16,17
2017-07-04 15:29:25,20,21
2017-07-04 15:24:21,18,19
2017-07-04 15:19:22,18,19
2017-07-04 15:14:22,14,14
2017-07-04 15:09:22,17,17
2017-07-04 15:04:22,22,23
2017-07-04 14:59:22,27,28
2017-07-04 14:54:22,15,15
2017-07-04 14:49:22,16,16
2017-07-04 14:44:22,15,16
2017-07-04 14:39:22,20,21
2017-07-04 14:34:23,16,16
2017-07-04 14:29:22,13,13
2017-07-04 14:24:22,14,15
2017-07-04 14:19:22,13,13
2017-07-04 14:14:26,15,15
2017-07-04 14:09:23,20,20
2017-07-04 14:04:22,17,18
2017-07-04 13:59:22,15,18
2017-07-04 13:54:23,16,16
2017-07-04 13:49:23,9,8
2017-07-04 13:44:23,13,14
2017-07-04 13:39:23,15,16
2017-07-04 13:34:22,11,11
2017-07-04 13:29:23,11,12
2017-07-04 13:24:23,17,17
2017-07-04 13:19:23,20,20
2017-07-04 13:14:23,15,16
2017-07-04 13:09:23,18,18
2017-07-04 13:04:23,12,12
2017-07-04 12:59:23,15,15
2017-07-04 12:54:22,16,17
2017-07-04 12:44:23,15,16
2017-07-04 12:39:23,19,21
2017-07-04 12:29:23,19,20
2017-07-04 12:24:23,12,13
2017-07-04 12:19:23,19,19
2017-07-04 12:14:23,17,20
2017-07-04 12:09:23,21,22
2017-07-04 12:04:23,18,19
2017-07-04 11:59:23,19,20
2017-07-04 11:54:23,20,20
2017-07-04 11:49:23,13,13
2017-07-04 11:44:23,28,29
2017-07-04 11:39:23,21,23
2017-07-04 11:34:23,13,13
2017-07-04 11:29:27,16,16
2017-07-04 11:24:23,14,14
2017-07-04 11:19:23,16,16
2017-07-04 11:14:23,20,21
2017-07-04 11:09:23,17,17
2017-07-04 11:04:23,14,14
2017-07-04 10:59:23,16,16
2017-07-04 10:54:23,17,20
2017-07-04 10:49:23,14,15
2017-07-04 10:44:23,21,21
2017-07-04 10:39:23,14,15
2017-07-04 10:34:23,12,12
2017-07-04 10:29:24,15,15
2017-07-04 10:24:23,12,12
2017-07-04 10:19:24,22,25
2017-07-04 10:14:37,17,17
2017-07-04 10:09:23,20,20
2017-07-04 10:04:27,22,22
2017-07-04 09:59:23,18,19
2017-07-04 09:54:23,19,22
2017-07-04 09:49:24,17,17
2017-07-04 09:44:23,22,22
2017-07-04 09:39:23,24,26
2017-07-04 09:34:24,25,26
2017-07-04 09:29:24,23,24
2017-07-04 09:24:24,17,18
2017-07-04 09:19:24,23,23
2017-07-04 09:14:24,25,26
2017-07-04 09:09:24,20,21
2017-07-04 09:04:24,23,24
2017-07-04 08:59:24,24,25
2017-07-04 08:54:24,18,18
2017-07-04 08:49:24,21,22
2017-07-04 08:44:24,19,21
2017-07-04 08:39:24,28,30
2017-07-04 08:34:24,23,24
2017-07-04 08:29:24,24,25
2017-07-04 08:24:24,23,25
2017-07-04 08:19:24,21,22
2017-07-04 08:14:24,21,22
2017-07-04 08:09:24,20,20
2017-07-04 08:04:24,20,22
2017-07-04 07:59:44,20,22
2017-07-04 07:54:43,22,23
2017-07-04 07:49:43,29,31
2017-07-04 07:44:43,24,26
2017-07-04 07:39:43,23,24
2017-07-04 07:34:42,24,25
2017-07-04 07:29:42,25,25
2017-07-04 07:24:42,22,23
2017-07-04 07:19:42,20,20
2017-07-04 07:14:41,22,24
2017-07-04 07:09:41,25,25
2017-07-04 07:04:41,22,24
2017-07-04 06:59:40,20,21
2017-07-04 06:54:40,20,20
2017-07-04 06:49:40,20,21
2017-07-04 06:44:39,19,19
2017-07-04 06:39:39,19,19
2017-07-04 06:34:38,21,21
2017-07-04 06:29:39,21,23
2017-07-04 06:24:38,20,20
2017-07-04 06:19:38,24,24
2017-07-04 06:14:38,24,26
2017-07-04 06:09:38,20,23
2017-07-04 06:04:37,21,22
2017-07-04 05:59:37,25,26
2017-07-04 05:54:37,26,27
2017-07-04 05:49:36,25,25
2017-07-04 05:44:36,26,27
2017-07-04 05:39:36,27,28
2017-07-04 05:34:36,27,29
2017-07-04 05:29:35,23,24
2017-07-04 05:24:35,25,25
2017-07-04 05:19:35,26,26
2017-07-04 05:14:34,26,28
2017-07-04 05:09:34,23,23
2017-07-04 05:04:34,22,24
2017-07-04 04:59:34,25,27
2017-07-04 04:54:33,27,28
2017-07-04 04:49:33,23,24
2017-07-04 04:44:33,24,24
2017-07-04 04:39:32,30,30
2017-07-04 04:34:32,45,49
2017-07-04 04:29:32,42,45
2017-07-04 04:24:32,41,42
2017-07-04 04:19:31,44,48
2017-07-04 04:14:31,32,32
2017-07-04 04:09:31,29,30
2017-07-04 04:04:31,27,30
2017-07-04 03:59:32,27,27
2017-07-04 03:54:30,28,32
2017-07-04 03:49:30,29,30
2017-07-04 03:44:29,30,33
2017-07-04 03:39:29,37,40
2017-07-04 03:34:29,33,36
2017-07-04 03:29:29,30,30
2017-07-04 03:24:28,37,38
2017-07-04 03:19:28,31,32
2017-07-04 03:14:28,32,35
2017-07-04 03:09:27,33,35
2017-07-04 03:04:29,39,41
2017-07-04 02:59:27,35,38
2017-07-04 02:54:27,34,35
2017-07-04 02:49:26,31,34
2017-07-04 02:44:26,28,28
2017-07-04 02:39:26,30,31
2017-07-04 02:34:25,29,32
2017-07-04 02:29:25,29,30
2017-07-04 02:24:25,29,30
2017-07-04 02:19:25,30,31
2017-07-04 02:14:27,30,31
2017-07-04 02:09:25,33,34
2017-07-04 02:04:25,32,32
2017-07-04 01:59:25,30,31
2017-07-04 01:54:25,28,29
2017-07-04 01:49:25,30,33
2017-07-04 01:44:25,33,36
2017-07-04 01:39:25,30,31
2017-07-04 01:34:25,31,33
2017-07-04 01:29:25,30,32
2017-07-04 01:24:26,30,32
2017-07-04 01:19:26,28,31
2017-07-04 01:14:26,32,34
2017-07-04 01:04:26,32,34
2017-07-04 00:59:26,42,43
2017-07-04 00:54:26,34,35
2017-07-04 00:49:26,34,38
2017-07-04 00:44:26,32,33
2017-07-04 00:39:26,30,31
2017-07-04 00:34:26,31,33
2017-07-04 00:29:26,35,37
2017-07-04 00:24:26,33,35
2017-07-04 00:19:26,27,28
2017-07-04 00:14:30,33,35
2017-07-04 00:09:26,29,31
2017-07-04 00:04:26,34,37
2017-07-03 23:59:26,34,37
2017-07-03 23:54:26,37,39
2017-07-03 23:49:26,38,42
2017-07-03 23:44:26,36,36
2017-07-03 23:39:26,36,39
2017-07-03 23:34:26,36,39
2017-07-03 23:29:26,34,37
2017-07-03 23:24:26,33,35
2017-07-03 23:19:26,31,32
2017-07-03 23:14:26,28,28
2017-07-03 23:09:26,30,30
2017-07-03 23:04:26,31,34
2017-07-03 22:59:31,34,36
2017-07-03 22:54:26,27,28
2017-07-03 22:49:26,26,27
2017-07-03 22:44:26,26,31
2017-07-03 22:39:26,28,30
2017-07-03 22:34:26,29,31
2017-07-03 22:29:26,26,27
2017-07-03 22:24:26,32,33
2017-07-03 22:19:25,29,31
2017-07-03 22:14:26,26,27
2017-07-03 22:09:26,23,23
2017-07-03 22:04:26,24,25
2017-07-03 21:59:26,20,21
2017-07-03 21:54:26,21,24
2017-07-03 21:49:26,28,28
2017-07-03 21:44:26,25,27
2017-07-03 21:39:26,24,27
2017-07-03 21:34:26,22,25
2017-07-03 21:29:26,25,25
2017-07-03 21:24:26,26,26
2017-07-03 21:19:25,28,28
2017-07-03 21:14:27,25,26
2017-07-03 21:09:27,21,21
2017-07-03 21:04:27,21,21
2017-07-03 20:59:26,21,22
2017-07-03 20:54:27,27,28
2017-07-03 20:49:27,29,30
2017-07-03 20:44:27,22,22
2017-07-03 20:39:27,28,32
2017-07-03 20:34:27,43,47
2017-07-03 20:29:27,36,36
2017-07-03 20:24:27,37,39
2017-07-03 20:19:25,31,33
2017-07-03 20:14:27,34,35
2017-07-03 20:09:27,28,29
2017-07-03 20:04:27,28,30
2017-07-03 19:59:27,32,33
2017-07-03 19:54:27,43,46
2017-07-03 19:49:27,26,28
2017-07-03 19:44:27,37,38
2017-07-03 19:39:27,32,34
2017-07-03 19:34:27,29,30
