Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-10 12:50:31
Time span: 2017-07-09 19:50:30 to 2017-07-10 19:50:30

Time Point,Pm 2.5,Pm 10
2017-07-10 19:49:34,16,16
2017-07-10 19:44:34,14,14
2017-07-10 19:39:34,24,26
2017-07-10 19:34:35,13,13
2017-07-10 19:29:33,13,14
2017-07-10 19:24:34,8,7
2017-07-10 19:19:34,10,10
2017-07-10 19:14:34,6,5
2017-07-10 19:09:39,7,7
2017-07-10 19:04:34,8,7
2017-07-10 18:59:34,7,6
2017-07-10 18:54:35,6,5
2017-07-10 18:49:35,6,5
2017-07-10 18:44:35,5,4
2017-07-10 18:39:34,1,2
2017-07-10 18:34:34,12,12
2017-07-10 18:29:33,15,16
2017-07-10 18:24:34,15,16
2017-07-10 18:19:37,19,20
2017-07-10 18:14:35,25,27
2017-07-10 18:09:35,11,10
2017-07-10 18:04:35,11,10
2017-07-10 17:59:35,11,11
2017-07-10 17:54:36,10,11
2017-07-10 17:49:33,11,10
2017-07-10 17:29:33,16,16
2017-07-10 17:24:35,15,17
2017-07-10 17:19:35,14,14
2017-07-10 17:14:35,9,8
2017-07-10 17:09:34,12,11
2017-07-10 17:04:35,12,15
2017-07-10 16:59:35,9,8
2017-07-10 16:54:35,12,12
2017-07-10 16:49:34,12,12
2017-07-10 16:44:34,15,16
2017-07-10 16:39:35,10,10
2017-07-10 16:34:35,11,10
2017-07-10 16:29:34,15,16
2017-07-10 16:24:35,10,9
2017-07-10 16:19:35,12,14
2017-07-10 16:14:35,10,9
2017-07-10 16:09:35,9,8
2017-07-10 16:04:35,12,12
2017-07-10 15:59:35,12,13
2017-07-10 15:54:35,11,10
2017-07-10 15:49:35,12,13
2017-07-10 15:44:35,17,18
2017-07-10 15:39:37,24,24
2017-07-10 15:34:35,22,23
2017-07-10 15:29:34,20,21
2017-07-10 15:24:35,23,25
2017-07-10 15:19:35,19,19
2017-07-10 15:14:35,18,18
2017-07-10 15:09:35,18,19
2017-07-10 15:04:35,28,30
2017-07-10 14:59:35,21,24
2017-07-10 14:54:35,18,20
2017-07-10 14:49:35,13,14
2017-07-10 14:44:35,19,19
2017-07-10 14:39:35,21,23
2017-07-10 14:34:35,14,15
2017-07-10 14:29:34,15,16
2017-07-10 14:24:35,13,13
2017-07-10 14:19:35,13,13
2017-07-10 14:14:39,12,13
2017-07-10 14:09:36,14,16
2017-07-10 14:04:36,15,15
2017-07-10 13:59:35,11,12
2017-07-10 13:54:36,13,14
2017-07-10 13:49:35,13,13
2017-07-10 13:44:35,12,11
2017-07-10 13:39:35,9,8
2017-07-10 13:34:36,12,11
2017-07-10 13:29:35,11,11
2017-07-10 13:24:36,13,13
2017-07-10 13:19:36,18,18
2017-07-10 13:14:37,12,11
2017-07-10 13:09:36,15,15
