Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-14 14:18:33
Time span: 2017-07-13 21:18:31 to 2017-07-14 21:18:31

Time Point,Pm 2.5,Pm 10
2017-07-14 21:14:11,57,61
2017-07-14 21:09:11,50,55
2017-07-14 21:04:11,51,52
2017-07-14 20:59:11,54,58
2017-07-14 20:54:11,62,67
2017-07-14 20:49:11,52,55
2017-07-14 20:44:11,52,53
2017-07-14 20:39:11,49,52
2017-07-14 20:34:10,47,48
2017-07-14 20:29:11,53,58
2017-07-14 20:24:11,61,65
2017-07-14 20:19:11,57,61
2017-07-14 20:14:11,57,61
2017-07-14 20:09:11,39,42
2017-07-14 20:04:11,29,29
2017-07-14 19:59:11,34,38
2017-07-14 19:54:11,29,30
2017-07-14 19:49:11,23,25
2017-07-14 19:44:11,29,30
2017-07-14 19:39:11,36,38
2017-07-14 19:34:10,24,25
2017-07-14 19:29:11,24,25
2017-07-14 19:24:11,26,27
2017-07-14 19:19:11,29,29
2017-07-14 19:14:11,27,29
2017-07-14 19:09:11,32,33
2017-07-14 19:04:11,33,34
2017-07-14 18:59:11,20,21
2017-07-14 18:54:11,25,28
2017-07-14 18:49:11,24,26
2017-07-14 18:44:11,23,24
2017-07-14 18:39:11,33,34
2017-07-14 18:34:10,27,28
2017-07-14 18:29:11,23,23
2017-07-14 18:24:11,24,30
2017-07-14 18:19:11,21,22
2017-07-14 18:14:11,23,25
2017-07-14 18:09:11,19,21
2017-07-14 18:04:11,10,9
2017-07-14 17:59:11,15,15
2017-07-14 17:54:11,13,14
2017-07-14 17:49:11,16,17
2017-07-14 17:44:11,23,24
2017-07-14 17:39:12,11,11
2017-07-14 17:34:11,8,7
2017-07-14 17:29:12,13,13
2017-07-14 17:24:12,12,11
2017-07-14 17:19:12,12,12
2017-07-14 17:14:13,14,14
2017-07-14 17:09:12,12,11
2017-07-14 17:04:12,12,13
2017-07-14 16:59:12,10,9
2017-07-14 16:54:12,10,9
2017-07-14 16:49:13,11,11
2017-07-14 16:44:12,11,11
2017-07-14 16:39:11,10,10
2017-07-14 16:29:13,17,17
2017-07-14 16:24:10,9,10
2017-07-14 16:14:12,21,22
2017-07-14 16:09:12,15,16
2017-07-14 16:04:13,12,13
2017-07-14 15:59:12,8,9
2017-07-14 15:54:12,10,9
2017-07-14 15:49:12,12,11
2017-07-14 15:44:12,10,10
2017-07-14 15:39:12,10,10
2017-07-14 15:34:11,12,11
2017-07-14 15:29:12,18,19
2017-07-14 15:24:12,12,14
2017-07-14 15:19:12,10,9
2017-07-14 15:14:12,11,12
2017-07-14 15:09:12,8,8
2017-07-14 15:04:12,9,8
2017-07-14 14:59:12,8,8
2017-07-14 14:54:12,4,4
2017-07-14 14:49:13,4,4
2017-07-14 14:44:12,4,3
2017-07-14 14:39:12,8,7
2017-07-14 14:34:11,9,8
2017-07-14 14:29:12,7,6
2017-07-14 14:24:12,8,7
2017-07-14 14:19:11,10,9
2017-07-14 14:14:14,10,9
2017-07-14 14:09:12,12,13
2017-07-14 14:04:12,12,11
2017-07-14 13:59:11,13,16
2017-07-14 13:49:12,11,11
2017-07-14 13:44:12,8,7
2017-07-14 13:39:12,9,10
2017-07-14 13:34:12,10,10
2017-07-14 13:29:13,15,16
2017-07-14 13:24:12,21,22
2017-07-14 13:19:13,17,18
2017-07-14 13:14:13,8,9
2017-07-14 13:09:12,9,8
2017-07-14 13:04:13,9,9
2017-07-14 12:59:13,12,13
2017-07-14 12:54:13,12,11
2017-07-14 12:49:13,10,9
2017-07-14 12:44:13,8,8
2017-07-14 12:39:13,15,16
2017-07-14 12:34:11,14,15
2017-07-14 12:29:13,20,23
2017-07-14 12:24:13,12,12
2017-07-14 12:19:13,12,11
2017-07-14 12:14:13,12,12
2017-07-14 12:09:12,14,15
2017-07-14 12:04:13,16,17
2017-07-14 11:59:12,12,12
2017-07-14 11:54:13,13,13
2017-07-14 11:49:12,16,17
2017-07-14 11:44:14,12,11
2017-07-14 11:39:13,12,13
2017-07-14 11:34:12,17,18
2017-07-14 11:29:13,12,12
2017-07-14 11:24:13,13,14
2017-07-14 11:19:13,15,16
2017-07-14 11:14:13,19,20
2017-07-14 11:09:13,12,13
2017-07-14 11:04:13,11,10
2017-07-14 10:59:13,11,10
2017-07-14 10:54:13,11,11
2017-07-14 10:49:13,10,9
2017-07-14 10:44:15,12,12
2017-07-14 10:39:13,13,14
2017-07-14 10:34:12,16,16
2017-07-14 10:29:16,11,11
2017-07-14 10:24:13,10,10
2017-07-14 10:19:13,11,11
2017-07-14 10:14:13,10,9
2017-07-14 10:09:13,12,13
2017-07-14 10:04:14,11,10
2017-07-14 09:59:13,13,13
2017-07-14 09:54:13,14,15
2017-07-14 09:49:13,15,15
2017-07-14 09:44:12,12,12
2017-07-14 09:39:14,12,12
2017-07-14 09:34:12,10,10
