Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-05 11:05:01
Time span: 2017-07-04 18:05:01 to 2017-07-05 18:05:01

Time Point,Pm 2.5,Pm 10
2017-07-05 18:04:16,28,29
2017-07-05 17:59:16,25,25
2017-07-05 17:54:16,22,24
2017-07-05 17:49:16,28,29
2017-07-05 17:44:16,34,34
2017-07-05 17:39:16,26,28
2017-07-05 17:34:16,23,26
2017-07-05 17:29:16,19,20
2017-07-05 17:24:15,19,21
2017-07-05 17:19:16,32,32
2017-07-05 17:14:16,18,18
2017-07-05 17:09:16,26,27
2017-07-05 17:04:16,14,14
2017-07-05 16:59:16,13,15
2017-07-05 16:54:16,12,12
2017-07-05 16:49:16,29,30
2017-07-05 16:44:16,17,18
2017-07-05 16:39:16,12,12
2017-07-05 16:34:16,16,16
2017-07-05 16:29:16,12,12
2017-07-05 16:24:15,6,5
2017-07-05 16:19:16,7,7
2017-07-05 16:14:16,6,5
2017-07-05 16:09:16,7,7
2017-07-05 16:04:16,9,8
2017-07-05 15:59:20,6,5
2017-07-05 15:54:16,6,5
2017-07-05 15:49:16,11,11
2017-07-05 15:44:16,8,7
2017-07-05 15:39:16,11,10
2017-07-05 15:34:16,33,34
2017-07-05 15:29:16,13,14
2017-07-05 15:24:15,18,20
2017-07-05 15:19:16,14,14
2017-07-05 15:14:16,19,20
2017-07-05 15:09:16,14,14
2017-07-05 15:04:17,13,13
2017-07-05 14:59:16,12,11
2017-07-05 14:54:16,14,14
2017-07-05 14:49:16,12,11
2017-07-05 14:44:17,13,14
2017-07-05 14:39:16,14,14
2017-07-05 14:34:16,15,16
2017-07-05 14:29:17,13,13
2017-07-05 14:24:15,14,15
2017-07-05 14:19:17,14,14
2017-07-05 14:14:17,14,15
2017-07-05 14:09:17,12,13
2017-07-05 14:04:17,12,12
2017-07-05 13:59:17,21,22
2017-07-05 13:54:17,16,16
2017-07-05 13:49:17,17,19
2017-07-05 13:44:17,16,16
2017-07-05 13:39:17,15,15
2017-07-05 13:34:17,19,19
2017-07-05 13:29:17,14,15
2017-07-05 13:24:16,15,15
2017-07-05 13:19:17,19,19
2017-07-05 13:14:17,16,17
2017-07-05 13:09:17,14,14
2017-07-05 13:04:20,22,23
2017-07-05 12:59:17,22,22
2017-07-05 12:54:17,18,18
2017-07-05 12:49:17,16,17
2017-07-05 12:44:17,15,16
2017-07-05 12:39:17,17,17
2017-07-05 12:34:17,13,14
2017-07-05 12:29:17,17,18
2017-07-05 12:24:16,22,23
2017-07-05 12:19:17,16,17
2017-07-05 12:14:17,13,13
2017-07-05 12:09:17,12,11
2017-07-05 12:04:17,14,14
2017-07-05 11:59:17,18,18
2017-07-05 11:54:17,18,19
2017-07-05 11:49:17,12,12
2017-07-05 11:44:17,13,13
2017-07-05 11:39:17,12,11
2017-07-05 11:34:17,16,16
2017-07-05 11:29:17,15,16
2017-07-05 11:24:16,15,15
2017-07-05 11:19:17,17,18
2017-07-05 11:14:17,19,19
2017-07-05 11:09:17,18,19
2017-07-05 11:04:17,16,17
2017-07-05 10:59:17,15,15
2017-07-05 10:54:17,23,23
2017-07-05 10:49:17,17,18
2017-07-05 10:44:18,20,22
2017-07-05 10:39:17,16,17
2017-07-05 10:34:18,24,27
2017-07-05 10:29:18,27,30
2017-07-05 10:24:17,35,39
2017-07-05 10:19:18,27,27
2017-07-05 10:14:18,35,37
2017-07-05 10:09:18,31,32
2017-07-05 10:04:18,42,45
2017-07-05 09:59:18,32,33
2017-07-05 09:54:18,39,40
2017-07-05 09:49:18,35,37
2017-07-05 09:44:18,55,58
2017-07-05 09:39:18,44,51
2017-07-05 09:34:18,29,31
2017-07-05 09:29:18,40,42
2017-07-05 09:24:17,37,39
2017-07-05 09:19:18,36,39
2017-07-05 09:14:18,39,40
2017-07-05 09:09:18,35,36
2017-07-05 09:04:18,27,28
2017-07-05 08:59:18,31,32
2017-07-05 08:54:18,33,36
2017-07-05 08:49:18,32,36
2017-07-05 08:44:18,31,35
2017-07-05 08:39:18,33,35
2017-07-05 08:34:18,33,34
2017-07-05 08:29:18,36,37
2017-07-05 08:24:17,38,38
2017-07-05 08:19:18,42,44
2017-07-05 08:14:18,46,47
2017-07-05 08:09:18,39,41
2017-07-05 08:04:18,41,43
2017-07-05 07:59:18,43,44
2017-07-05 07:54:18,50,51
2017-07-05 07:49:18,48,50
2017-07-05 07:44:18,43,44
2017-07-05 07:39:18,51,53
2017-07-05 07:34:18,51,54
2017-07-05 07:29:24,53,55
2017-07-05 07:24:17,53,55
2017-07-05 07:19:18,51,54
2017-07-05 07:14:18,58,63
2017-07-05 07:09:18,58,64
2017-07-05 07:04:18,58,64
2017-07-05 06:59:18,56,59
2017-07-05 06:54:18,54,57
2017-07-05 06:49:18,59,65
2017-07-05 06:44:19,64,67
2017-07-05 06:39:18,65,66
2017-07-05 06:34:18,69,74
2017-07-05 06:29:19,65,67
2017-07-05 06:24:17,63,67
2017-07-05 06:19:19,61,63
2017-07-05 06:14:19,57,60
2017-07-05 06:09:19,75,76
2017-07-05 06:04:19,71,74
2017-07-05 05:59:19,70,74
2017-07-05 05:54:19,73,79
2017-07-05 05:49:19,68,71
2017-07-05 05:44:19,81,85
2017-07-05 05:39:19,69,70
2017-07-05 05:34:19,81,85
2017-07-05 05:29:19,64,67
2017-07-05 05:24:18,60,62
2017-07-05 05:19:19,59,61
2017-07-05 05:14:19,61,63
2017-07-05 05:09:19,55,56
2017-07-05 05:04:19,61,66
2017-07-05 04:59:19,57,59
2017-07-05 04:54:19,59,63
2017-07-05 04:49:19,69,71
2017-07-05 04:44:19,69,72
2017-07-05 04:39:19,56,59
2017-07-05 04:34:19,48,54
2017-07-05 04:29:19,56,61
2017-07-05 04:24:18,50,53
2017-07-05 04:19:19,53,55
2017-07-05 04:14:19,50,51
2017-07-05 04:09:19,51,55
2017-07-05 04:04:19,46,48
2017-07-05 03:59:19,43,47
2017-07-05 03:54:19,36,37
2017-07-05 03:49:19,36,36
2017-07-05 03:44:19,34,35
2017-07-05 03:39:19,28,29
2017-07-05 03:34:19,28,29
2017-07-05 03:29:19,26,26
2017-07-05 03:24:18,27,27
2017-07-05 03:19:19,32,33
2017-07-05 03:14:19,27,28
2017-07-05 03:09:19,31,34
2017-07-05 03:04:19,36,37
2017-07-05 02:59:19,26,27
2017-07-05 02:54:19,28,29
2017-07-05 02:49:19,28,29
2017-07-05 02:44:20,30,31
2017-07-05 02:39:19,25,26
2017-07-05 02:34:19,26,27
2017-07-05 02:29:19,20,20
2017-07-05 02:24:18,23,23
2017-07-05 02:19:20,25,27
2017-07-05 02:14:20,33,33
2017-07-05 02:09:20,22,23
2017-07-05 02:04:19,19,21
2017-07-05 01:59:20,17,18
2017-07-05 01:54:20,17,17
2017-07-05 01:49:20,12,13
2017-07-05 01:44:20,12,11
2017-07-05 01:39:20,12,12
2017-07-05 01:34:20,12,13
2017-07-05 01:29:20,12,13
2017-07-05 01:24:19,13,13
2017-07-05 01:19:20,14,15
2017-07-05 01:14:20,17,17
2017-07-05 01:04:20,13,14
2017-07-05 00:59:20,14,15
2017-07-05 00:54:20,15,16
2017-07-05 00:49:20,18,20
2017-07-05 00:44:20,16,16
2017-07-05 00:39:20,19,21
2017-07-05 00:34:20,20,20
2017-07-05 00:29:20,23,23
2017-07-05 00:24:19,25,25
2017-07-05 00:19:20,16,18
2017-07-05 00:14:20,21,21
2017-07-05 00:09:20,22,22
2017-07-05 00:04:20,42,44
2017-07-04 23:59:20,44,46
2017-07-04 23:54:20,29,31
2017-07-04 23:49:20,24,25
2017-07-04 23:44:20,32,33
2017-07-04 23:39:20,19,21
2017-07-04 23:34:23,15,16
2017-07-04 23:29:20,20,21
2017-07-04 23:24:19,16,18
2017-07-04 23:19:20,10,9
2017-07-04 23:14:20,11,11
2017-07-04 23:09:20,12,12
2017-07-04 23:04:20,12,12
2017-07-04 22:59:20,14,15
2017-07-04 22:54:20,12,12
2017-07-04 22:49:21,13,14
2017-07-04 22:44:20,14,14
2017-07-04 22:39:20,18,20
2017-07-04 22:34:21,21,22
2017-07-04 22:29:21,38,40
2017-07-04 22:24:19,28,29
2017-07-04 22:19:20,25,25
2017-07-04 22:14:20,22,22
2017-07-04 22:09:21,26,28
2017-07-04 22:04:21,26,27
2017-07-04 21:59:22,28,29
2017-07-04 21:54:25,30,32
2017-07-04 21:49:21,28,29
2017-07-04 21:44:21,35,38
2017-07-04 21:39:21,34,37
2017-07-04 21:34:21,33,35
2017-07-04 21:29:21,29,30
2017-07-04 21:24:19,34,35
2017-07-04 21:19:21,37,38
2017-07-04 21:14:21,49,50
2017-07-04 21:09:21,24,25
2017-07-04 21:04:25,24,25
2017-07-04 20:59:21,29,30
2017-07-04 20:54:21,30,30
2017-07-04 20:49:21,31,33
2017-07-04 20:44:21,36,37
2017-07-04 20:39:21,29,32
2017-07-04 20:34:21,27,29
2017-07-04 20:29:21,27,30
2017-07-04 20:24:20,31,32
2017-07-04 20:19:21,31,32
2017-07-04 20:14:21,28,29
2017-07-04 20:09:21,36,37
2017-07-04 20:04:21,29,30
2017-07-04 19:59:21,24,25
2017-07-04 19:54:21,26,27
2017-07-04 19:49:21,24,25
2017-07-04 19:44:21,19,19
2017-07-04 19:39:20,19,21
2017-07-04 19:34:21,20,21
2017-07-04 19:29:21,18,18
2017-07-04 19:24:25,15,15
2017-07-04 19:19:25,15,16
2017-07-04 19:14:21,12,11
2017-07-04 19:09:21,17,17
2017-07-04 19:04:21,22,23
2017-07-04 18:59:21,17,18
2017-07-04 18:54:21,20,21
2017-07-04 18:49:21,16,16
2017-07-04 18:44:21,16,17
2017-07-04 18:39:21,12,12
2017-07-04 18:34:21,13,13
2017-07-04 18:29:21,17,18
2017-07-04 18:24:20,17,17
2017-07-04 18:19:21,17,17
2017-07-04 18:14:22,14,14
2017-07-04 18:09:21,15,16
