Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-06-30 11:10:37
Time span: 2017-06-29 18:10:36 to 2017-06-30 18:10:36

Time Point,Pm 2.5,Pm 10
2017-06-30 18:07:20,8,8
2017-06-30 18:02:20,15,17
2017-06-30 17:57:20,51,54
2017-06-30 17:52:20,24,25
2017-06-30 17:47:20,17,18
2017-06-30 17:42:20,16,16
2017-06-30 17:37:20,12,12
2017-06-30 17:32:19,12,12
2017-06-30 17:27:20,13,13
2017-06-30 17:22:20,19,21
2017-06-30 17:17:19,16,17
2017-06-30 17:12:20,10,9
2017-06-30 17:07:20,11,11
2017-06-30 17:02:20,16,16
2017-06-30 16:57:20,13,14
2017-06-30 16:52:20,38,41
2017-06-30 16:47:20,24,25
2017-06-30 16:42:19,14,14
2017-06-30 16:37:22,12,11
2017-06-30 16:32:19,13,14
2017-06-30 16:27:36,12,12
2017-06-30 16:22:21,13,13
2017-06-30 16:17:20,10,10
2017-06-30 16:12:21,10,10
2017-06-30 16:07:21,9,8
2017-06-30 16:02:21,8,8
2017-06-30 15:57:21,8,7
2017-06-30 15:52:21,8,7
2017-06-30 15:47:21,12,11
2017-06-30 15:42:21,13,13
2017-06-30 15:37:21,11,11
2017-06-30 15:32:21,15,17
2017-06-30 15:27:21,9,9
2017-06-30 15:22:21,12,12
2017-06-30 15:17:20,13,14
2017-06-30 15:12:21,12,12
2017-06-30 15:07:21,17,17
2017-06-30 15:02:21,12,11
2017-06-30 14:57:21,10,10
2017-06-30 14:52:21,9,8
2017-06-30 14:47:23,12,12
2017-06-30 14:42:21,9,9
2017-06-30 14:37:25,11,11
2017-06-30 14:32:21,10,9
2017-06-30 14:27:21,7,6
2017-06-30 14:22:21,9,8
2017-06-30 14:17:20,11,10
2017-06-30 14:12:21,7,6
2017-06-30 14:07:21,17,17
2017-06-30 14:02:21,10,9
2017-06-30 13:57:21,10,10
2017-06-30 13:52:21,8,7
2017-06-30 13:47:21,12,11
2017-06-30 13:42:21,9,8
2017-06-30 13:37:21,10,9
2017-06-30 13:32:21,7,6
2017-06-30 13:27:21,9,8
2017-06-30 13:22:21,10,9
2017-06-30 13:17:20,9,8
2017-06-30 13:12:21,12,13
2017-06-30 13:07:21,11,10
2017-06-30 13:02:21,10,10
2017-06-30 12:57:21,10,10
2017-06-30 12:52:21,14,14
2017-06-30 12:47:21,12,12
2017-06-30 12:42:21,12,11
2017-06-30 12:37:21,12,12
2017-06-30 12:32:21,12,12
2017-06-30 12:27:21,15,16
2017-06-30 12:22:22,21,22
2017-06-30 12:17:20,29,29
2017-06-30 12:12:22,27,30
2017-06-30 12:07:22,20,22
2017-06-30 12:02:22,23,24
2017-06-30 11:57:22,17,19
2017-06-30 11:52:22,22,23
2017-06-30 11:47:22,18,20
2017-06-30 11:42:22,17,18
2017-06-30 11:37:22,19,20
2017-06-30 11:32:22,16,19
2017-06-30 11:27:22,12,11
2017-06-30 11:22:22,26,28
2017-06-30 11:17:21,15,16
2017-06-30 11:12:24,21,22
2017-06-30 11:07:22,14,14
2017-06-30 11:02:22,13,13
2017-06-30 10:57:22,13,13
2017-06-30 10:52:22,13,13
2017-06-30 10:47:22,13,13
2017-06-30 10:42:22,14,14
2017-06-30 10:37:22,13,13
2017-06-30 10:32:22,12,13
2017-06-30 10:27:22,10,10
2017-06-30 10:22:22,27,28
2017-06-30 10:17:21,13,14
2017-06-30 10:12:22,11,10
2017-06-30 10:07:22,32,33
2017-06-30 10:02:22,21,21
2017-06-30 09:57:22,12,12
2017-06-30 09:52:22,10,9
2017-06-30 09:47:22,10,10
2017-06-30 09:42:25,10,9
2017-06-30 09:37:22,12,14
2017-06-30 09:32:22,12,13
2017-06-30 09:27:22,10,9
2017-06-30 09:22:25,12,12
2017-06-30 09:17:21,13,13
2017-06-30 09:12:22,13,13
2017-06-30 09:07:22,13,14
2017-06-30 09:02:22,12,12
2017-06-30 08:57:22,12,13
2017-06-30 08:52:22,15,16
2017-06-30 08:47:22,12,12
2017-06-30 08:42:22,11,11
2017-06-30 08:37:22,17,18
2017-06-30 08:32:22,15,15
2017-06-30 08:27:22,17,19
2017-06-30 08:22:25,14,14
2017-06-30 08:17:21,13,15
2017-06-30 08:12:23,25,26
2017-06-30 08:07:23,12,13
2017-06-30 08:02:23,17,19
2017-06-30 07:57:23,17,19
2017-06-30 07:52:23,18,18
2017-06-30 07:47:23,15,16
2017-06-30 07:42:23,14,15
2017-06-30 07:37:23,18,18
2017-06-30 07:32:23,16,16
2017-06-30 07:27:22,14,14
2017-06-30 07:12:22,16,16
2017-06-30 07:07:23,17,18
2017-06-30 07:02:23,20,21
2017-06-30 06:57:25,19,21
2017-06-30 06:52:22,17,17
2017-06-30 06:47:23,16,17
2017-06-30 06:42:24,17,18
2017-06-30 06:37:23,16,17
2017-06-30 06:32:22,15,17
2017-06-30 06:27:23,17,18
2017-06-30 06:22:23,16,17
2017-06-30 06:17:22,17,17
2017-06-30 06:12:23,16,16
2017-06-30 06:07:24,22,22
2017-06-30 06:02:23,18,22
2017-06-30 05:57:23,18,19
2017-06-30 05:52:23,21,21
2017-06-30 05:47:22,27,32
2017-06-30 05:37:23,20,21
2017-06-30 05:32:23,27,28
2017-06-30 05:27:23,24,26
2017-06-30 05:22:23,24,26
2017-06-30 05:17:22,19,19
2017-06-30 05:12:23,21,22
2017-06-30 05:07:23,21,23
2017-06-30 05:02:23,22,24
2017-06-30 04:57:23,22,23
2017-06-30 04:52:23,19,20
2017-06-30 04:47:23,20,21
2017-06-30 04:42:23,17,19
2017-06-30 04:37:23,18,19
2017-06-30 04:32:23,19,20
2017-06-30 04:27:23,18,18
2017-06-30 04:22:23,18,18
2017-06-30 04:17:22,16,16
2017-06-30 04:12:24,20,21
2017-06-30 04:07:23,17,17
2017-06-30 04:02:23,15,17
2017-06-30 03:57:23,15,15
2017-06-30 03:52:23,13,14
2017-06-30 03:47:24,18,18
2017-06-30 03:42:24,18,19
2017-06-30 03:37:24,16,16
2017-06-30 03:32:24,17,18
2017-06-30 03:27:24,17,18
2017-06-30 03:22:24,15,16
2017-06-30 03:17:23,19,21
2017-06-30 03:12:24,15,17
2017-06-30 03:07:24,15,15
2017-06-30 03:02:25,16,16
2017-06-30 02:57:24,16,16
2017-06-30 02:52:24,15,15
2017-06-30 02:47:26,13,15
2017-06-30 02:42:24,12,13
2017-06-30 02:37:24,13,14
2017-06-30 02:32:24,12,14
2017-06-30 02:27:24,12,12
2017-06-30 02:22:24,12,12
2017-06-30 02:17:23,12,12
2017-06-30 02:12:24,10,10
2017-06-30 02:07:24,12,12
2017-06-30 02:02:25,13,13
2017-06-30 01:57:24,11,11
2017-06-30 01:52:24,10,10
2017-06-30 01:47:24,12,11
2017-06-30 01:42:24,12,11
2017-06-30 01:37:24,12,12
2017-06-30 01:32:24,12,12
2017-06-30 01:27:25,13,13
2017-06-30 01:22:24,12,14
2017-06-30 01:17:23,13,16
2017-06-30 01:07:24,16,18
2017-06-30 01:02:24,13,13
2017-06-30 00:57:24,12,12
2017-06-30 00:52:24,15,15
2017-06-30 00:47:24,14,14
2017-06-30 00:42:25,13,14
2017-06-30 00:37:24,17,17
2017-06-30 00:32:24,16,16
2017-06-30 00:27:24,21,22
2017-06-30 00:22:25,28,32
2017-06-30 00:17:23,25,26
2017-06-30 00:12:25,25,25
2017-06-30 00:07:25,17,18
2017-06-30 00:02:24,16,18
2017-06-29 23:57:24,14,14
2017-06-29 23:52:25,18,18
2017-06-29 23:47:26,13,14
2017-06-29 23:42:25,17,17
2017-06-29 23:37:25,17,18
2017-06-29 23:32:26,22,23
2017-06-29 23:27:25,22,22
2017-06-29 23:22:25,25,26
2017-06-29 23:17:24,20,20
2017-06-29 23:12:26,23,24
2017-06-29 23:07:25,17,18
2017-06-29 23:02:25,18,20
2017-06-29 22:52:25,22,24
2017-06-29 22:47:25,15,16
2017-06-29 22:42:25,14,14
2017-06-29 22:37:25,19,20
2017-06-29 22:32:25,16,17
2017-06-29 22:27:25,17,18
2017-06-29 22:22:25,17,18
2017-06-29 22:17:24,15,16
2017-06-29 22:12:25,15,15
2017-06-29 22:07:25,16,17
2017-06-29 22:02:26,16,17
2017-06-29 21:57:25,18,20
2017-06-29 21:52:25,22,23
2017-06-29 21:47:25,24,26
2017-06-29 21:42:25,22,23
2017-06-29 21:37:31,28,29
2017-06-29 21:32:25,16,17
2017-06-29 21:27:25,18,19
2017-06-29 21:22:25,20,21
2017-06-29 21:17:24,15,16
2017-06-29 21:12:27,18,18
2017-06-29 21:07:26,14,15
2017-06-29 21:02:26,15,16
2017-06-29 20:57:27,18,18
2017-06-29 20:52:35,26,26
2017-06-29 20:47:25,17,18
2017-06-29 20:42:26,14,14
2017-06-29 20:37:25,12,13
2017-06-29 20:32:25,8,8
2017-06-29 20:27:25,8,7
2017-06-29 20:22:25,7,6
2017-06-29 20:17:25,6,6
2017-06-29 20:12:25,7,7
2017-06-29 20:07:25,6,7
2017-06-29 20:02:41,9,9
2017-06-29 19:57:25,10,10
2017-06-29 19:52:25,14,15
2017-06-29 19:47:26,12,13
2017-06-29 19:42:26,11,10
2017-06-29 19:37:26,12,12
2017-06-29 19:32:28,11,10
2017-06-29 19:27:26,9,9
2017-06-29 19:22:26,12,11
2017-06-29 19:17:24,9,10
2017-06-29 19:12:26,10,9
2017-06-29 19:07:26,7,7
2017-06-29 19:02:26,11,10
2017-06-29 18:57:26,15,16
2017-06-29 18:52:31,11,10
2017-06-29 18:47:26,12,13
2017-06-29 18:42:26,12,12
2017-06-29 18:37:26,8,8
2017-06-29 18:32:26,8,8
2017-06-29 18:27:26,11,11
2017-06-29 18:22:26,8,7
2017-06-29 18:17:25,10,9
2017-06-29 18:12:26,8,8
