Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-06-21 15:31:04
Time span: 2017-06-20 22:31:01 to 2017-06-21 22:31:01

Time Point,Pm 2.5,Pm 10
2017-06-21 22:28:09,29,30
2017-06-21 22:23:09,31,32
2017-06-21 22:18:14,28,31
2017-06-21 22:13:09,32,32
2017-06-21 22:08:09,37,38
2017-06-21 22:03:10,31,33
2017-06-21 21:58:08,31,32
2017-06-21 21:53:09,32,32
2017-06-21 21:48:09,29,29
2017-06-21 21:43:09,36,37
2017-06-21 21:38:09,34,35
2017-06-21 21:33:09,27,27
2017-06-21 21:28:10,35,36
2017-06-21 21:23:10,28,29
2017-06-21 21:18:09,33,34
2017-06-21 21:13:13,26,27
2017-06-21 21:08:10,26,27
2017-06-21 21:03:10,28,29
2017-06-21 20:58:08,33,34
2017-06-21 20:53:09,31,33
2017-06-21 20:48:10,28,29
2017-06-21 20:43:10,27,30
2017-06-21 20:38:10,33,34
2017-06-21 20:33:10,27,29
2017-06-21 20:28:10,24,25
2017-06-21 20:23:10,26,27
2017-06-21 20:18:10,30,32
2017-06-21 20:13:10,25,27
2017-06-21 20:08:10,29,30
2017-06-21 20:03:10,26,27
2017-06-21 19:58:09,21,21
2017-06-21 19:53:10,30,32
2017-06-21 19:48:10,27,27
2017-06-21 19:43:10,43,46
2017-06-21 19:38:10,42,43
2017-06-21 19:33:10,22,23
2017-06-21 19:28:10,15,16
2017-06-21 19:23:10,16,16
2017-06-21 19:18:10,16,17
2017-06-21 19:13:10,30,32
2017-06-21 19:08:10,19,21
2017-06-21 19:03:10,12,12
2017-06-21 18:58:09,12,11
2017-06-21 18:53:10,12,12
2017-06-21 18:48:10,12,13
2017-06-21 18:43:12,11,11
2017-06-21 18:38:10,16,16
2017-06-21 18:33:10,14,14
2017-06-21 18:28:10,21,21
2017-06-21 18:23:10,13,15
2017-06-21 18:18:11,12,12
2017-06-21 18:13:10,12,11
2017-06-21 18:08:10,12,11
2017-06-21 18:03:10,13,14
2017-06-21 17:58:09,12,12
2017-06-21 17:53:10,12,11
2017-06-21 17:48:10,11,11
2017-06-21 17:43:10,11,10
2017-06-21 17:38:10,10,9
2017-06-21 17:33:12,7,7
2017-06-21 17:28:10,15,17
2017-06-21 17:23:10,12,11
2017-06-21 17:18:11,13,13
2017-06-21 17:13:10,8,8
2017-06-21 17:08:11,12,14
2017-06-21 17:03:10,19,20
2017-06-21 16:58:09,18,19
2017-06-21 16:53:11,9,8
2017-06-21 16:48:11,12,11
2017-06-21 16:43:10,13,14
2017-06-21 16:38:12,20,22
2017-06-21 16:33:11,12,12
2017-06-21 16:28:10,12,11
2017-06-21 16:23:11,17,19
2017-06-21 16:18:11,8,8
2017-06-21 16:13:11,10,9
2017-06-21 16:08:11,7,7
2017-06-21 16:03:10,8,7
2017-06-21 15:58:10,12,11
2017-06-21 15:53:10,13,13
2017-06-21 15:48:11,13,15
2017-06-21 15:43:11,30,32
2017-06-21 15:38:10,34,35
2017-06-21 15:33:11,22,23
2017-06-21 15:28:11,66,69
2017-06-21 15:23:11,28,29
2017-06-21 15:18:11,32,33
2017-06-21 15:13:11,16,18
2017-06-21 15:08:11,18,19
2017-06-21 15:03:11,23,24
2017-06-21 14:58:09,18,19
2017-06-21 14:53:11,18,21
2017-06-21 14:48:11,10,10
2017-06-21 14:43:11,21,21
2017-06-21 14:38:11,18,19
2017-06-21 14:33:11,13,13
2017-06-21 14:28:11,15,15
2017-06-21 14:23:11,20,21
2017-06-21 14:18:13,15,16
2017-06-21 14:13:11,12,14
2017-06-21 14:08:11,16,19
2017-06-21 14:03:11,15,16
2017-06-21 13:58:10,14,16
2017-06-21 13:53:11,15,15
2017-06-21 13:48:11,15,16
2017-06-21 13:43:11,18,18
2017-06-21 13:38:11,20,20
2017-06-21 13:33:11,19,21
2017-06-21 13:28:11,21,21
2017-06-21 13:23:11,26,26
2017-06-21 13:18:11,25,26
2017-06-21 13:13:11,20,22
2017-06-21 13:08:11,22,24
2017-06-21 13:03:11,16,19
2017-06-21 12:58:10,12,12
2017-06-21 12:53:11,22,22
2017-06-21 12:48:11,22,23
2017-06-21 12:43:11,18,18
2017-06-21 12:38:11,20,21
2017-06-21 12:33:12,33,34
2017-06-21 12:28:11,23,24
2017-06-21 12:23:10,20,22
2017-06-21 12:18:13,21,22
2017-06-21 12:13:11,24,25
2017-06-21 12:08:12,21,22
2017-06-21 12:03:12,25,27
2017-06-21 11:58:10,12,11
2017-06-21 11:53:11,14,14
2017-06-21 11:48:11,18,21
2017-06-21 11:13:34,16,17
2017-06-21 11:08:34,17,17
2017-06-21 11:03:33,20,21
2017-06-21 10:58:34,17,19
2017-06-21 10:53:33,16,18
2017-06-21 10:43:34,25,27
2017-06-21 10:38:33,15,17
2017-06-21 10:33:33,19,20
2017-06-21 10:28:34,25,25
2017-06-21 10:23:35,24,25
2017-06-21 10:18:34,25,26
2017-06-21 10:13:34,28,28
2017-06-21 10:08:34,27,29
2017-06-21 10:03:34,25,26
2017-06-21 09:58:34,23,23
2017-06-21 09:53:34,26,28
2017-06-21 09:48:33,24,27
2017-06-21 09:43:35,20,21
2017-06-21 09:38:34,25,25
2017-06-21 09:33:33,20,21
2017-06-21 09:28:34,21,23
2017-06-21 09:23:34,19,19
2017-06-21 09:03:34,25,28
2017-06-21 08:58:34,28,29
2017-06-21 08:53:34,25,26
2017-06-21 08:48:35,22,25
2017-06-21 08:43:33,37,38
2017-06-21 08:38:34,31,34
2017-06-21 08:33:35,29,30
2017-06-21 08:28:34,36,38
2017-06-21 08:23:35,51,52
2017-06-21 08:18:34,37,38
2017-06-21 08:13:34,46,47
2017-06-21 08:08:37,39,44
2017-06-21 08:03:35,31,31
2017-06-21 07:58:35,39,42
2017-06-21 07:53:35,34,36
2017-06-21 07:48:34,41,43
2017-06-21 07:38:35,32,33
2017-06-21 07:33:34,31,33
2017-06-21 07:28:35,35,37
2017-06-21 07:23:34,31,34
2017-06-21 07:08:35,34,35
2017-06-21 07:03:35,36,38
2017-06-21 06:58:34,30,31
2017-06-21 06:53:35,29,32
2017-06-21 06:48:35,32,35
