Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-11 11:11:21
Time span: 2017-07-10 18:11:20 to 2017-07-11 18:11:20

Time Point,Pm 2.5,Pm 10
2017-07-11 18:09:42,18,19
2017-07-11 18:04:41,32,34
2017-07-11 17:59:40,13,15
2017-07-11 17:54:42,13,13
2017-07-11 17:49:40,16,18
2017-07-11 17:44:41,19,19
2017-07-11 17:39:40,16,17
2017-07-11 17:34:40,14,15
2017-07-11 17:29:38,17,17
2017-07-11 17:09:38,20,20
2017-07-11 17:04:38,17,18
2017-07-11 16:59:38,12,12
2017-07-11 16:54:37,12,12
2017-07-11 16:49:39,12,12
2017-07-11 16:44:37,13,14
2017-07-11 16:39:37,15,17
2017-07-11 16:34:36,17,18
2017-07-11 16:29:35,17,17
2017-07-11 16:24:36,12,12
2017-07-11 16:19:35,18,19
2017-07-11 16:14:35,15,16
2017-07-11 16:09:35,16,16
2017-07-11 16:04:35,12,13
2017-07-11 15:59:33,15,16
2017-07-11 15:54:36,18,18
2017-07-11 15:49:34,13,13
2017-07-11 15:44:34,14,14
2017-07-11 15:39:33,14,14
2017-07-11 15:34:33,20,21
2017-07-11 15:29:31,13,13
2017-07-11 15:24:32,12,12
2017-07-11 15:19:32,15,15
2017-07-11 15:14:32,10,9
2017-07-11 15:09:32,15,15
2017-07-11 15:04:31,12,12
2017-07-11 14:59:31,21,21
2017-07-11 14:54:29,13,14
2017-07-11 14:49:32,12,12
2017-07-11 14:44:30,12,11
2017-07-11 14:39:31,12,12
2017-07-11 14:34:30,19,19
2017-07-11 14:29:29,18,18
2017-07-11 14:24:30,16,18
2017-07-11 14:19:30,15,15
2017-07-11 14:14:30,17,17
2017-07-11 14:09:30,14,15
2017-07-11 14:04:30,15,15
2017-07-11 13:59:29,12,11
2017-07-11 13:54:30,13,14
2017-07-11 13:49:30,15,15
2017-07-11 13:44:30,12,12
2017-07-11 13:39:30,14,14
2017-07-11 13:34:30,15,15
2017-07-11 13:29:29,16,16
2017-07-11 13:24:43,14,14
2017-07-11 13:19:30,15,15
2017-07-11 13:14:30,21,22
2017-07-11 13:09:30,10,9
2017-07-11 13:04:30,12,11
2017-07-11 12:59:30,12,13
2017-07-11 12:54:30,23,24
2017-07-11 12:49:30,15,16
2017-07-11 12:44:30,12,11
2017-07-11 12:39:30,13,13
2017-07-11 12:34:30,12,14
2017-07-11 12:29:29,13,14
2017-07-11 12:24:30,11,11
2017-07-11 12:19:30,11,12
2017-07-11 12:14:30,10,9
2017-07-11 12:09:30,12,13
2017-07-11 12:04:30,15,15
2017-07-11 11:59:29,13,13
2017-07-11 11:54:30,17,17
2017-07-11 11:49:30,12,13
2017-07-11 11:44:30,19,19
2017-07-11 11:39:30,17,19
2017-07-11 11:34:30,18,18
2017-07-11 11:29:29,18,21
2017-07-11 11:24:30,16,16
2017-07-11 11:19:30,24,25
2017-07-11 11:14:30,12,11
2017-07-11 11:09:31,14,15
2017-07-11 11:04:30,11,10
2017-07-11 10:59:30,12,12
2017-07-11 10:54:30,15,16
2017-07-11 10:49:30,11,11
2017-07-11 10:44:30,9,10
2017-07-11 10:39:31,10,9
2017-07-11 10:34:31,16,18
2017-07-11 10:29:29,14,15
2017-07-11 10:24:31,18,18
2017-07-11 10:19:31,25,26
2017-07-11 10:14:31,25,25
2017-07-11 10:09:31,26,27
2017-07-11 10:04:31,24,24
2017-07-11 09:59:30,29,31
2017-07-11 09:54:31,27,28
2017-07-11 09:49:31,28,29
2017-07-11 09:44:31,25,25
2017-07-11 09:39:31,36,37
2017-07-11 09:34:31,32,33
2017-07-11 09:29:30,36,37
2017-07-11 09:24:31,36,36
2017-07-11 09:19:31,29,30
2017-07-11 09:14:31,31,31
2017-07-11 09:09:31,33,33
2017-07-11 09:04:32,38,40
2017-07-11 08:59:31,49,53
2017-07-11 08:54:31,41,42
2017-07-11 08:49:31,33,34
2017-07-11 08:44:31,41,43
2017-07-11 08:39:31,31,32
2017-07-11 08:34:31,36,36
2017-07-11 08:29:30,33,33
2017-07-11 08:24:33,29,31
2017-07-11 08:19:31,33,34
2017-07-11 08:14:31,38,44
2017-07-11 08:09:31,33,33
2017-07-11 08:04:31,41,43
2017-07-11 07:59:30,30,31
2017-07-11 07:54:31,40,41
2017-07-11 07:49:32,34,36
2017-07-11 07:44:31,33,34
2017-07-11 07:39:31,31,31
2017-07-11 07:34:31,28,31
2017-07-11 07:29:30,30,31
2017-07-11 07:24:32,26,30
2017-07-11 07:19:31,25,28
2017-07-11 07:14:31,33,34
2017-07-11 07:09:31,37,40
2017-07-11 07:04:31,37,38
2017-07-11 06:59:31,39,43
2017-07-11 06:54:31,20,21
2017-07-11 06:49:31,17,18
2017-07-11 06:44:31,21,23
2017-07-11 06:39:31,31,32
2017-07-11 06:34:30,37,39
2017-07-11 06:29:30,21,22
2017-07-11 06:24:32,23,23
2017-07-11 06:19:32,17,18
2017-07-11 06:14:32,17,18
2017-07-11 06:09:31,17,18
2017-07-11 06:04:32,17,17
2017-07-11 05:59:30,17,19
2017-07-11 05:54:32,19,19
2017-07-11 05:49:32,26,28
2017-07-11 05:44:32,17,17
2017-07-11 05:39:32,13,13
2017-07-11 05:34:32,15,16
2017-07-11 05:29:30,16,16
2017-07-11 05:24:33,17,17
2017-07-11 05:19:32,17,17
2017-07-11 05:14:32,17,18
2017-07-11 05:09:32,15,15
2017-07-11 05:04:32,16,16
2017-07-11 04:59:32,16,16
2017-07-11 04:54:32,16,17
2017-07-11 04:49:32,23,23
2017-07-11 04:44:32,26,29
2017-07-11 04:39:32,24,25
2017-07-11 04:34:32,22,23
2017-07-11 04:29:32,28,28
2017-07-11 04:24:31,20,20
2017-07-11 04:19:32,23,24
2017-07-11 04:14:32,31,31
2017-07-11 04:09:32,42,47
2017-07-11 04:04:32,34,36
2017-07-11 03:59:31,34,37
2017-07-11 03:54:32,31,32
2017-07-11 03:49:32,26,27
2017-07-11 03:44:32,20,20
2017-07-11 03:39:31,20,20
2017-07-11 03:34:32,17,17
2017-07-11 03:29:31,16,16
2017-07-11 03:24:32,17,18
2017-07-11 03:19:34,20,21
2017-07-11 03:14:32,25,27
2017-07-11 03:09:33,27,27
2017-07-11 03:04:32,30,32
2017-07-11 02:59:32,30,31
2017-07-11 02:54:31,34,34
2017-07-11 02:49:33,35,36
2017-07-11 02:44:32,33,35
2017-07-11 02:39:32,37,39
2017-07-11 02:34:32,43,45
2017-07-11 02:29:31,45,48
2017-07-11 02:24:34,50,51
2017-07-11 02:19:33,43,44
2017-07-11 02:14:33,39,40
2017-07-11 02:09:32,36,37
2017-07-11 02:04:33,38,39
2017-07-11 01:59:33,36,37
2017-07-11 01:54:33,39,43
2017-07-11 01:49:32,41,43
2017-07-11 01:44:35,39,40
2017-07-11 01:39:33,38,39
2017-07-11 01:34:33,36,39
2017-07-11 01:29:31,46,47
2017-07-11 01:24:33,61,64
2017-07-11 01:19:33,70,73
2017-07-11 01:14:33,50,50
2017-07-11 01:04:33,48,52
2017-07-11 00:59:33,47,50
2017-07-11 00:54:33,42,44
2017-07-11 00:49:33,48,50
2017-07-11 00:44:33,54,60
2017-07-11 00:39:33,49,53
2017-07-11 00:34:33,48,50
2017-07-11 00:29:32,44,45
2017-07-11 00:24:33,53,55
2017-07-11 00:19:33,57,59
2017-07-11 00:14:33,51,54
2017-07-11 00:09:33,46,48
2017-07-11 00:04:33,41,43
2017-07-10 23:59:32,50,52
2017-07-10 23:54:33,38,39
2017-07-10 23:49:33,39,41
2017-07-10 23:44:33,59,62
2017-07-10 23:39:33,43,45
2017-07-10 23:34:33,31,31
2017-07-10 23:29:32,23,23
2017-07-10 23:24:33,32,33
2017-07-10 23:19:33,31,32
2017-07-10 23:14:33,26,26
2017-07-10 23:09:34,32,35
2017-07-10 23:04:33,33,35
2017-07-10 22:59:33,28,29
2017-07-10 22:54:33,23,24
2017-07-10 22:49:33,24,28
2017-07-10 22:44:33,24,25
2017-07-10 22:39:33,26,26
2017-07-10 22:34:33,18,20
2017-07-10 22:29:32,18,19
2017-07-10 22:24:33,21,22
2017-07-10 22:19:34,21,24
2017-07-10 22:14:33,19,20
2017-07-10 22:09:34,22,23
2017-07-10 22:04:33,19,21
2017-07-10 21:59:32,20,20
2017-07-10 21:54:34,21,22
2017-07-10 21:49:34,20,22
2017-07-10 21:44:34,20,21
2017-07-10 21:39:34,21,23
2017-07-10 21:34:34,20,21
2017-07-10 21:29:32,20,20
2017-07-10 21:24:34,19,20
2017-07-10 21:19:34,18,18
2017-07-10 21:14:34,15,17
2017-07-10 21:09:34,17,18
2017-07-10 21:04:34,17,19
2017-07-10 20:59:34,17,18
2017-07-10 20:54:34,12,12
2017-07-10 20:49:34,20,20
