Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-08 03:22:41
Time span: 2017-07-07 10:22:39 to 2017-07-08 10:22:39

Time Point,Pm 2.5,Pm 10
2017-07-08 10:19:01,23,23
2017-07-08 10:14:00,22,23
2017-07-08 10:09:00,29,32
2017-07-08 10:04:00,31,31
2017-07-08 09:59:00,32,36
2017-07-08 09:54:00,33,34
2017-07-08 09:49:00,19,20
2017-07-08 09:44:00,24,26
2017-07-08 09:39:00,28,28
2017-07-08 09:34:01,22,23
2017-07-08 09:29:01,33,35
2017-07-08 09:24:00,27,28
2017-07-08 09:19:01,24,24
2017-07-08 09:14:00,32,33
2017-07-08 09:09:01,31,35
2017-07-08 09:04:00,20,21
2017-07-08 08:59:01,24,25
2017-07-08 08:54:01,26,28
2017-07-08 08:49:01,18,19
2017-07-08 08:44:01,22,24
2017-07-08 08:39:01,23,23
2017-07-08 08:34:01,19,21
2017-07-08 08:29:03,24,25
2017-07-08 08:24:01,30,32
2017-07-08 08:19:01,23,24
2017-07-08 08:14:01,24,24
2017-07-08 08:09:01,21,22
2017-07-08 08:04:01,31,33
2017-07-08 07:59:01,29,29
2017-07-08 07:54:01,29,31
2017-07-08 07:49:01,33,35
2017-07-08 07:44:02,36,36
2017-07-08 07:39:01,30,33
2017-07-08 07:34:01,27,28
2017-07-08 07:29:01,28,29
2017-07-08 07:24:01,30,32
2017-07-08 07:19:03,27,29
2017-07-08 07:14:01,31,34
2017-07-08 07:09:01,28,29
2017-07-08 07:04:01,31,31
2017-07-08 06:59:01,34,37
2017-07-08 06:54:01,28,29
2017-07-08 06:49:01,28,29
2017-07-08 06:44:02,34,36
2017-07-08 06:39:01,35,37
2017-07-08 06:34:01,38,39
2017-07-08 06:29:01,31,31
2017-07-08 06:24:01,29,30
2017-07-08 06:19:02,33,36
2017-07-08 06:14:01,32,32
2017-07-08 06:09:01,35,37
2017-07-08 06:04:01,38,41
2017-07-08 05:59:01,29,31
2017-07-08 05:54:02,36,38
2017-07-08 05:49:01,30,32
2017-07-08 05:44:01,29,32
2017-07-08 05:39:01,32,32
2017-07-08 05:34:01,27,31
2017-07-08 05:29:02,29,30
2017-07-08 05:24:01,34,34
2017-07-08 05:19:01,25,25
