Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-02 11:01:14
Time span: 2017-07-01 18:01:12 to 2017-07-02 18:01:12

Time Point,Pm 2.5,Pm 10
2017-07-02 17:59:33,13,13
2017-07-02 17:54:33,12,16
2017-07-02 17:49:33,13,13
2017-07-02 17:44:33,12,13
2017-07-02 17:39:33,13,13
2017-07-02 17:34:33,14,15
2017-07-02 17:29:33,8,7
2017-07-02 17:24:33,8,7
2017-07-02 17:19:32,10,10
2017-07-02 17:14:38,10,9
2017-07-02 17:09:33,7,6
2017-07-02 17:04:34,11,10
2017-07-02 16:59:33,12,12
2017-07-02 16:54:33,11,10
2017-07-02 16:49:33,11,10
2017-07-02 16:44:33,10,10
2017-07-02 16:39:35,16,16
2017-07-02 16:34:32,9,8
2017-07-02 16:29:34,8,8
2017-07-02 16:24:34,6,6
2017-07-02 16:19:32,8,7
2017-07-02 16:14:35,10,11
2017-07-02 16:09:34,10,9
2017-07-02 16:04:34,8,7
2017-07-02 15:59:34,9,8
2017-07-02 15:54:34,12,12
2017-07-02 15:49:34,11,10
2017-07-02 15:44:34,12,11
2017-07-02 15:39:34,8,7
2017-07-02 15:34:34,8,8
2017-07-02 15:29:34,12,11
2017-07-02 15:24:34,10,10
2017-07-02 15:19:32,6,6
2017-07-02 15:14:35,6,5
2017-07-02 15:09:34,11,10
2017-07-02 15:04:34,9,8
2017-07-02 14:59:34,11,10
2017-07-02 14:54:34,16,17
2017-07-02 14:49:35,8,7
2017-07-02 14:44:34,8,7
2017-07-02 14:39:33,12,11
2017-07-02 14:29:37,9,9
2017-07-02 14:16:55,12,11
2017-07-02 14:07:23,12,12
2017-07-02 14:02:23,13,13
2017-07-02 13:57:22,16,17
2017-07-02 13:52:22,12,13
2017-07-02 13:47:22,13,15
2017-07-02 13:42:22,16,17
2017-07-02 13:37:21,16,16
2017-07-02 13:32:21,15,15
2017-07-02 13:27:21,15,15
2017-07-02 13:22:22,13,13
2017-07-02 13:17:21,18,19
2017-07-02 13:12:21,14,15
2017-07-02 13:07:20,17,18
2017-07-02 13:02:20,13,14
2017-07-02 12:57:19,13,14
2017-07-02 12:52:19,16,16
2017-07-02 12:47:19,13,13
2017-07-02 12:42:18,17,18
2017-07-02 12:37:17,18,18
2017-07-02 12:32:18,18,19
2017-07-02 12:27:18,17,17
2017-07-02 12:22:17,14,14
2017-07-02 12:17:18,18,18
2017-07-02 12:12:17,21,23
2017-07-02 12:07:17,19,20
2017-07-02 12:02:16,20,20
2017-07-02 11:57:16,16,16
2017-07-02 11:52:16,19,19
2017-07-02 11:47:16,22,24
2017-07-02 11:42:15,18,18
2017-07-02 11:37:15,20,20
2017-07-02 11:32:15,18,19
2017-07-02 11:27:14,20,21
2017-07-02 11:22:20,20,21
2017-07-02 11:17:14,20,22
2017-07-02 11:12:13,20,21
2017-07-02 11:07:13,17,19
2017-07-02 11:02:13,21,22
2017-07-02 10:57:13,17,17
2017-07-02 10:52:12,16,16
2017-07-02 10:47:12,18,19
2017-07-02 10:42:12,14,14
2017-07-02 10:37:10,15,16
2017-07-02 10:32:11,14,15
2017-07-02 10:27:11,15,16
2017-07-02 10:22:11,14,14
2017-07-02 10:17:11,13,15
2017-07-02 10:12:10,15,15
2017-07-02 10:07:11,18,18
2017-07-02 10:02:11,17,17
2017-07-02 09:57:11,14,15
2017-07-02 09:52:11,19,20
2017-07-02 09:47:11,15,16
2017-07-02 09:42:11,16,17
2017-07-02 09:37:11,16,16
2017-07-02 09:32:11,17,19
2017-07-02 09:27:11,20,20
2017-07-02 09:22:11,16,17
2017-07-02 09:17:11,17,17
2017-07-02 09:12:11,16,17
2017-07-02 09:07:11,25,26
2017-07-02 09:02:11,19,20
2017-07-02 08:57:11,16,18
2017-07-02 08:52:11,16,16
2017-07-02 08:47:11,16,17
2017-07-02 08:42:11,20,20
2017-07-02 08:37:10,25,26
2017-07-02 08:32:11,18,19
2017-07-02 08:27:11,17,17
2017-07-02 08:22:11,16,16
2017-07-02 08:17:11,18,20
2017-07-02 08:12:11,16,17
2017-07-02 08:07:11,20,20
2017-07-02 08:02:11,21,21
2017-07-02 07:57:11,18,19
2017-07-02 07:52:11,19,20
2017-07-02 07:47:11,22,23
2017-07-02 07:42:11,17,17
2017-07-02 07:37:11,17,17
2017-07-02 07:32:11,21,22
2017-07-02 07:27:11,25,26
2017-07-02 07:22:11,22,23
2017-07-02 07:17:11,20,20
2017-07-02 07:12:11,26,27
2017-07-02 07:07:11,28,29
2017-07-02 07:02:11,30,32
2017-07-02 06:57:11,27,28
2017-07-02 06:52:11,25,27
2017-07-02 06:47:11,28,31
2017-07-02 06:42:11,26,27
2017-07-02 06:37:10,27,29
2017-07-02 06:32:11,27,28
2017-07-02 06:27:11,30,31
2017-07-02 06:22:11,26,26
2017-07-02 06:17:11,30,31
2017-07-02 06:12:11,25,25
2017-07-02 06:07:12,30,32
2017-07-02 06:02:12,31,31
2017-07-02 05:57:11,38,39
2017-07-02 05:52:11,38,38
2017-07-02 05:47:11,40,43
2017-07-02 05:42:11,45,48
2017-07-02 05:37:11,43,45
2017-07-02 05:32:12,36,37
2017-07-02 05:27:12,32,34
2017-07-02 05:22:12,33,35
2017-07-02 05:17:12,33,35
2017-07-02 05:12:14,35,36
2017-07-02 05:07:12,41,42
2017-07-02 05:02:12,43,45
2017-07-02 04:57:12,33,34
2017-07-02 04:52:12,53,55
2017-07-02 04:47:12,48,48
2017-07-02 04:42:12,45,48
2017-07-02 04:37:11,47,48
2017-07-02 04:32:12,40,44
2017-07-02 04:27:12,36,38
2017-07-02 04:22:12,39,45
2017-07-02 04:17:12,39,41
2017-07-02 04:12:12,39,42
2017-07-02 04:07:12,46,48
2017-07-02 04:02:12,44,47
2017-07-02 03:57:12,37,39
2017-07-02 03:52:12,40,42
2017-07-02 03:47:12,45,45
2017-07-02 03:42:12,39,40
2017-07-02 03:37:12,40,43
2017-07-02 03:32:12,40,43
2017-07-02 03:27:12,42,43
2017-07-02 03:22:12,42,43
2017-07-02 03:17:12,41,44
2017-07-02 03:12:12,44,46
2017-07-02 03:07:12,45,48
2017-07-02 03:02:12,49,51
2017-07-02 02:57:12,50,51
2017-07-02 02:52:12,51,53
2017-07-02 02:47:12,41,45
2017-07-02 02:42:12,38,42
2017-07-02 02:37:12,34,38
2017-07-02 02:32:12,34,37
2017-07-02 02:27:13,36,38
2017-07-02 02:22:12,40,41
2017-07-02 02:17:12,37,40
2017-07-02 02:12:14,38,39
2017-07-02 02:07:11,33,36
2017-07-02 02:02:12,37,40
2017-07-02 01:57:12,36,38
2017-07-02 01:52:13,39,40
2017-07-02 01:47:12,37,40
2017-07-02 01:42:12,38,39
2017-07-02 01:37:13,38,40
2017-07-02 01:32:13,40,41
2017-07-02 01:27:13,59,63
2017-07-02 01:22:13,52,53
2017-07-02 01:17:13,37,38
2017-07-02 01:07:13,27,28
2017-07-02 01:02:13,26,26
2017-07-02 00:57:13,34,35
2017-07-02 00:52:13,29,30
2017-07-02 00:47:13,22,23
2017-07-02 00:42:13,24,24
2017-07-02 00:37:12,18,18
2017-07-02 00:32:13,23,24
2017-07-02 00:27:13,28,28
2017-07-02 00:22:13,31,31
2017-07-02 00:17:13,28,29
2017-07-02 00:12:13,14,15
2017-07-02 00:07:13,36,39
2017-07-02 00:02:13,61,62
2017-07-01 23:57:13,83,86
2017-07-01 23:52:13,94,96
2017-07-01 23:47:16,64,64
2017-07-01 23:42:13,53,54
2017-07-01 23:37:13,60,64
2017-07-01 23:32:13,54,57
2017-07-01 23:27:13,55,59
2017-07-01 23:22:13,59,61
2017-07-01 23:17:13,67,69
2017-07-01 23:12:13,55,55
2017-07-01 23:07:13,46,50
2017-07-01 23:02:13,36,38
2017-07-01 22:57:13,40,42
2017-07-01 22:52:13,9,8
2017-07-01 22:47:16,11,10
2017-07-01 22:42:13,12,12
2017-07-01 22:37:12,18,20
2017-07-01 22:32:13,13,14
2017-07-01 22:27:13,13,13
2017-07-01 22:22:13,13,13
2017-07-01 22:17:13,22,24
