Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-06-25 09:16:51
Time span: 2017-06-24 16:16:50 to 2017-06-25 16:16:50

Time Point,Pm 2.5,Pm 10
2017-06-25 16:14:46,6,6
2017-06-25 16:09:46,5,4
2017-06-25 16:04:45,5,5
2017-06-25 15:59:46,4,3
2017-06-25 15:54:46,6,6
2017-06-25 15:49:46,8,7
2017-06-25 15:44:46,1,1
2017-06-25 15:39:46,1,1
2017-06-25 15:34:46,4,3
2017-06-25 15:29:46,4,3
2017-06-25 15:24:46,3,3
2017-06-25 15:19:46,5,4
2017-06-25 15:14:46,4,3
2017-06-25 15:09:46,4,3
2017-06-25 15:04:45,4,3
2017-06-25 14:59:46,5,4
2017-06-25 14:54:47,4,4
2017-06-25 14:49:46,4,3
2017-06-25 14:44:46,5,5
2017-06-25 14:39:47,7,7
2017-06-25 14:34:46,7,6
2017-06-25 14:29:46,7,6
2017-06-25 14:24:46,10,9
2017-06-25 14:19:47,9,8
2017-06-25 14:14:49,10,10
2017-06-25 14:09:47,4,3
2017-06-25 14:04:45,4,3
2017-06-25 13:59:47,5,4
2017-06-25 13:54:47,3,3
2017-06-25 13:49:47,3,3
2017-06-25 13:44:47,3,2
2017-06-25 13:39:47,3,2
2017-06-25 13:34:47,3,3
2017-06-25 13:29:47,3,2
2017-06-25 13:24:47,4,3
2017-06-25 13:19:47,3,2
2017-06-25 13:14:47,5,4
2017-06-25 13:09:47,5,4
2017-06-25 13:04:46,4,3
2017-06-25 12:59:47,3,2
2017-06-25 12:54:47,4,3
2017-06-25 12:49:47,4,3
2017-06-25 12:44:47,6,6
2017-06-25 12:39:47,5,4
2017-06-25 12:34:47,5,4
2017-06-25 12:29:47,6,5
2017-06-25 12:24:47,7,7
2017-06-25 12:19:47,8,8
2017-06-25 12:14:47,12,11
2017-06-25 12:09:47,8,8
2017-06-25 12:04:46,8,8
2017-06-25 11:59:47,7,6
2017-06-25 11:54:47,4,3
2017-06-25 11:49:47,4,3
2017-06-25 11:44:47,4,3
2017-06-25 11:39:47,6,5
2017-06-25 11:34:47,7,6
2017-06-25 11:29:47,5,4
2017-06-25 11:24:47,1,1
2017-06-25 11:19:47,1,2
2017-06-25 11:14:47,3,3
2017-06-25 11:09:47,6,6
2017-06-25 11:04:46,5,4
2017-06-25 10:59:48,5,4
2017-06-25 10:54:47,6,5
2017-06-25 10:49:47,8,7
2017-06-25 10:44:47,11,11
2017-06-25 10:39:47,8,8
2017-06-25 10:34:48,9,8
2017-06-25 10:29:47,9,9
2017-06-25 10:24:47,12,12
2017-06-25 10:19:47,9,8
2017-06-25 10:14:48,9,9
2017-06-25 10:09:48,12,13
2017-06-25 10:04:47,12,11
2017-06-25 09:59:48,15,15
2017-06-25 09:54:47,19,19
2017-06-25 09:49:47,13,14
2017-06-25 09:44:47,16,16
